# Species production 
# Productions in cm-3
# Altitude in km
# CH4+(X)    
# CH3+(X)    
# N2+(X)    
# N+(X)    
1.600000000e+03	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	
1.596803200e+03	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	
1.593612800e+03	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	
1.590428800e+03	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	
1.587251200e+03	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	
1.584080000e+03	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	
1.580915200e+03	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	
1.577756800e+03	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	
1.574604800e+03	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	
1.571459200e+03	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	
1.568320000e+03	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	
1.565187200e+03	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	
1.562060800e+03	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	
1.558940800e+03	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	
1.555827200e+03	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	
1.552720000e+03	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	
1.549619200e+03	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	
1.546524800e+03	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	
1.543436800e+03	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	
1.540355200e+03	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	
1.537280000e+03	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	
1.534211200e+03	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	
1.531148800e+03	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	
1.528092800e+03	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	
1.525043200e+03	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	
1.522000000e+03	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	
1.518963200e+03	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	
1.515932800e+03	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	
1.512908800e+03	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	
1.509891200e+03	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	
1.506880000e+03	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	
1.503875200e+03	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	
1.500876800e+03	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	
1.497884800e+03	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	
1.494899200e+03	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	
1.491920000e+03	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	
1.488947200e+03	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	
1.485980800e+03	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	
1.483020800e+03	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	
1.480067200e+03	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	
1.477120000e+03	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	
1.474179200e+03	0.000000000e+00	0.000000000e+00	0.000000000e+00	0.000000000e+00	
